code	regtype	category	numcases	phenotype
MED1141200322	logistic	MED	854.0	solifenacin
MED1141200384	logistic	MED	508.0	vesicare_5mg_tablet
MED1141200400	logistic	MED	79.0	amlostin_5mg_tablet
MED1141200440	logistic	MED	51.0	glivec_100mg_tablet
MED1141200564	logistic	MED	443.0	duloxetine
MED1141200640	logistic	MED	82.0	easyhaler_salbutamol_100mcg_breath-actuated_dry_powder_inh
MED1141200708	logistic	MED	156.0	strontium_product
MED1141200748	logistic	MED	54.0	care_ibuprofen_10%_gel
MED1141200768	logistic	MED	130.0	protelos_2g_sachets
MED1141200782	logistic	MED	57.0	neofel_xl_5mg_m/r_tablet
MED1141200878	logistic	MED	55.0	oilatum_bath_formula_liquid_bath_additive
MED1141201038	logistic	MED	78.0	valsartan+hydrochlorothiazide_80mg/12.5mg_tablet
MED1141201040	logistic	MED	80.0	co-diovan_80mg/12.5mg_tablet
MED1141201244	logistic	MED	80.0	eplerenone
MED1141201718	logistic	MED	70.0	nebido_1000mg/4ml_solution_for_injection
MED1141202030	logistic	MED	99.0	estradot_25micrograms_patch
MED1187	logistic	MED	6365.0	chondroitin_product
MED1189	logistic	MED	1807.0	co-enzyme_q10/ubiquinone/bio-quinone/coenzyme_q10
MED1193	logistic	MED	19084.0	omega-3/fish_oil_supplement
MED1195	logistic	MED	1392.0	vitamin_c_product
MED1197	logistic	MED	1131.0	evening_primrose_oil_product
MED1199	logistic	MED	1851.0	food_supplement/plant/herbal_extract
MED1201	logistic	MED	886.0	st_john's_wort/hypericum_[ctsu]
MED1203	logistic	MED	505.0	aloe_vera_product
MED1205	logistic	MED	573.0	saw_palmetto_product
MED2038459704	logistic	MED	774.0	carbamazepine
MED2038459814	logistic	MED	1285.0	digoxin
MED2038459888	logistic	MED	87.0	cyclosporin
MED2038460068	logistic	MED	136.0	phenobarbitone
MED2038460076	logistic	MED	461.0	phenytoin
MED2038460150	logistic	MED	95962.0	paracetamol
MED99999	logistic	MED	17699.0	Free-text_entry,_unable_to_be_coded
RH0	logistic	RH	2.0	Fragile_X_Syndrome
RH101	logistic	RH	23.0	Acute_Glomerulonephritis
RH102	logistic	RH	10.0	Friedreichs_Ataxia
RH103	logistic	RH	2.0	Non-Specified_Osteodystrophy
RH104	logistic	RH	1.0	Genetic_Anomalies_of_Leukocytes
RH105	logistic	RH	24.0	Hypotony_of_the_Eye
RH106	logistic	RH	24.0	Specified_Hamartoses
RH107	logistic	RH	11540.0	Acquired_Hypothyroidism
RH108	logistic	RH	1425.0	Emphysema
RH109	logistic	RH	2.0	Congenital_Disorders_of_Purine/Pyrimidine_Metabolism
RH11	logistic	RH	64.0	Hereditary_Hemorrhagic_Telangiectasia
RH110	logistic	RH	2645.0	Cerebral_Infarction
RH111	logistic	RH	15.0	Inherited_Adrenogenital_Disorders
RH115	logistic	RH	6.0	Tuberous_Sclerosis
RH116	logistic	RH	6.0	Severe_Combined_Immunodeficiency
RH117	logistic	RH	11.0	Congenital_Hydrocephalus
RH118	logistic	RH	20.0	Lipoprotein_Deficiencies
RH119	logistic	RH	2083.0	Glaucoma
RH120	logistic	RH	2.0	Congenital_Pigmentary_Anomalies
RH122	logistic	RH	1249.0	Uterine_Cancer
RH124	logistic	RH	9.0	Chronic_Progressive_External_Ophthalmoplegia
RH125	logistic	RH	79.0	Neurofibromatosis
RH126	logistic	RH	453.0	Phobia
RH127	logistic	RH	12.0	Huntington_Disease
RH128	logistic	RH	1403.0	Crohns_Disease
RH129	logistic	RH	2241.0	Migraine
RH130	logistic	RH	2288.0	Diabetes_Mellitus_Type_1
RH131	logistic	RH	386.0	Haemophilia
RH134	logistic	RH	14819.0	Diabetes_Mellitus_Type_2
RH135	logistic	RH	3.0	Familial_Dysautonomia
RH137	logistic	RH	2.0	Immunodeficiency_with_Increased_IgM
RH139	logistic	RH	7.0	Combined_Heart_and_Skeletal_Defects
RH140	logistic	RH	2671.0	Melanoma
RH141	logistic	RH	32377.0	Osteoarthritis
RH142	logistic	RH	10.0	Congenital_Hirschsprungs_Disease
RH143	logistic	RH	158.0	Addisons_Disease
RH145	logistic	RH	1902.0	Lung_Cancer
RH146	logistic	RH	1852.0	Bladder_Cancer
RH147	logistic	RH	3.0	Congenital_Hypogammaglobulinemia
RH149	logistic	RH	3.0	Chronic_Granulomatous_Disease
RH15	logistic	RH	61.0	Purulent_Endophthalmitis
RH150	logistic	RH	1515.0	Celiac_Disease
RH151	logistic	RH	1.0	Ectrodactyly
RH153	logistic	RH	2.0	Turners_Syndrome
RH154	logistic	RH	14.0	Cystic_Fibrosis
RH155	logistic	RH	6.0	Dopa-Responsive_Dystonia
RH156	logistic	RH	448.0	Malignant_Brain_Neoplasm
RH157	logistic	RH	740.0	Bronchitis
RH159	logistic	RH	936.0	Parkinsonism
RH160	logistic	RH	21224.0	Asthma
RH18	logistic	RH	3.0	Congenital_Ectodermal_Dysplasia
RH2	logistic	RH	38.0	Thalassemia
RH20	logistic	RH	25.0	Burkitts_Lymphoma
RH24	logistic	RH	6820.0	Cataract
RH25	logistic	RH	33.0	Sleep_Disorder
RH26	logistic	RH	23.0	Non-Specific_Endophthalmitis
RH28	logistic	RH	19.0	Alopecia_Areata
RH29	logistic	RH	14.0	Velo-Cardio-Facial_Syndrome
RH3	logistic	RH	4261.0	Acute_Myocardial_Infarction
RH30	logistic	RH	355.0	Alzheimers_Disease
RH31	logistic	RH	1.0	Pataus_Syndrome
RH32	logistic	RH	9694.0	Depression
RH33	logistic	RH	11.0	Tongue_Tie
RH35	logistic	RH	16.0	Specified_Anomalies_of_the_Musculoskeletal_System
RH36	logistic	RH	2522.0	Eczema
RH37	logistic	RH	216.0	Hypopituitarism
RH39	logistic	RH	5.0	Klinefelters_Syndrome
RH4	logistic	RH	69.0	Diabetes_Insipidus
RH41	logistic	RH	8.0	Downs_Syndrome
RH42	logistic	RH	69.0	Cushings_Syndrome
RH43	logistic	RH	91.0	Spinocerebellar_ataxia
RH45	logistic	RH	6307.0	Prostate_Cancer
RH46	logistic	RH	58.0	Acne
RH47	logistic	RH	8.0	Circulating_Enzyme_Deficiencies
RH48	logistic	RH	6787.0	Skin_Cyst
RH5	logistic	RH	27.0	Dermatitis_Herpetiformis
RH50	logistic	RH	600.0	Lymphosarcoma/Reticulorsarcoma
RH51	logistic	RH	276.0	Lupus
RH52	logistic	RH	1.0	Edwards_Syndrome
RH55	logistic	RH	2.0	Kawasaki_Disease
RH56	logistic	RH	3639.0	Deep_Vein_Thrombosis
RH57	logistic	RH	12.0	Facial_and_Skull_Anomalies
RH59	logistic	RH	5.0	Pervasive_Specified_Congenital_Anomalies
RH60	logistic	RH	449.0	Liche
RH61	logistic	RH	10.0	Sickle_Cell_Anemia
RH63	logistic	RH	3.0	Disorders_of_Urea_Cycle_Metabolism
RH65	logistic	RH	782.0	Bipolar_Disorder
RH66	logistic	RH	7.0	Congenital_Fistula_of_the_Lip
RH67	logistic	RH	1415.0	Unspecified_Viral_Infection_(Common_Cold)
RH69	logistic	RH	10.0	Anophthalmos/Micropthalmos
RH7	logistic	RH	1375.0	Gout
RH70	logistic	RH	5.0	Familial_Mediterranean_Fever
RH72	logistic	RH	42.0	Autism
RH73	logistic	RH	34.0	Hereditary_Sensory_Neuropathy
RH74	logistic	RH	2128.0	Rheumatoid_Arthritis
RH75	logistic	RH	1.0	Androgen_Insensitivity_Syndrome
RH76	logistic	RH	122.0	Polycystic_Kidney_Autosomal_Dominant
RH77	logistic	RH	432.0	Sarcoidosis
RH79	logistic	RH	63.0	Inherited_Anomalies_of_the_Skin
RH8	logistic	RH	101.0	Benign_Brain_Neoplasm
RH81	logistic	RH	3211.0	Pulmonary_Embolism_and_Infarction
RH82	logistic	RH	3.0	Hereditary_Muscular_Dystrophy
RH84	logistic	RH	247.0	Rosacea
RH86	logistic	RH	2960.0	Epilepsy
RH89	logistic	RH	1770.0	Psoriasis
RH9	logistic	RH	9273.0	Hyperplasia_of_the_Prostate
RH91	logistic	RH	3849.0	Anxiety
RH92	logistic	RH	23.0	Osteogenesis_Imperfecta
RH93	logistic	RH	11.0	Chondrodystrophy
RH94	logistic	RH	387.0	Schizophrenia
RH95	logistic	RH	4149.0	Colorectal_Cancer
RH96	logistic	RH	10.0	Autoimmune_Polyglandular_Syndrome
RH97	logistic	RH	9.0	Congenital_Ichthyosis
RH98	logistic	RH	11.0	Anterior_Eye_Anomalies
RH99	logistic	RH	503.0	Gastric_Cancer
cancer1001	logistic	cancer	1981.0	lung_cancer
cancer1002	logistic	cancer	11243.0	breast_cancer
cancer1003	logistic	cancer	19170.0	skin_cancer
cancer1004	logistic	cancer	659.0	cancer_of_lip/mouth/pharynx/oral_cavity
cancer1005	logistic	cancer	121.0	salivary_gland_cancer
cancer1006	logistic	cancer	362.0	larynx/throat_cancer
cancer1007	logistic	cancer	62.0	nasal_cavity_cancer
cancer1008	logistic	cancer	16.0	ear_cancer
cancer1009	logistic	cancer	26.0	sinus_cancer
cancer1010	logistic	cancer	59.0	lip_cancer
cancer1011	logistic	cancer	317.0	tongue_cancer
cancer1012	logistic	cancer	47.0	gum_cancer
cancer1015	logistic	cancer	127.0	parotid_gland_cancer
cancer1017	logistic	cancer	667.0	oesophageal_cancer
cancer1018	logistic	cancer	568.0	stomach_cancer
cancer1019	logistic	cancer	329.0	small_intestine/small_bowel_cancer
cancer1020	logistic	cancer	4382.0	large_bowel_cancer/colorectal_cancer
cancer1022	logistic	cancer	3251.0	colon_cancer/sigmoid_cancer
cancer1023	logistic	cancer	2026.0	rectal_cancer
cancer1024	logistic	cancer	437.0	liver/hepatocellular_cancer
cancer1025	logistic	cancer	203.0	gallbladder/bile_duct_cancer
cancer1026	logistic	cancer	593.0	pancreas_cancer
cancer1029	logistic	cancer	37.0	peripheral_nerve/autonomic_nerve_cancer
cancer1030	logistic	cancer	213.0	eye_and/or_adnexal_cancer
cancer1031	logistic	cancer	46.0	meningeal_cancer_/_malignant_meningioma
cancer1032	logistic	cancer	555.0	brain_cancer_/_primary_malignant_brain_tumour
cancer1033	logistic	cancer	59.0	spinal_cord_or_cranial_nerve_cancer
cancer1034	logistic	cancer	1093.0	kidney/renal_cell_cancer
cancer1035	logistic	cancer	1997.0	bladder_cancer
cancer1036	logistic	cancer	74.0	other_cancer_of_urinary_tract
cancer1037	logistic	cancer	4947.0	female_genital_tract_cancer
cancer1038	logistic	cancer	3449.0	male_genital_tract_cancer
cancer1039	logistic	cancer	1208.0	ovarian_cancer
cancer1040	logistic	cancer	1610.0	uterine/endometrial_cancer
cancer1041	logistic	cancer	2815.0	cervical_cancer
cancer1042	logistic	cancer	58.0	vaginal_cancer
cancer1043	logistic	cancer	131.0	vulval_cancer
cancer1044	logistic	cancer	6460.0	prostate_cancer
cancer1045	logistic	cancer	678.0	testicular_cancer
cancer1046	logistic	cancer	67.0	penis_cancer
cancer1047	logistic	cancer	1852.0	lymphoma
cancer1048	logistic	cancer	870.0	leukaemia
cancer1050	logistic	cancer	501.0	multiple_myeloma
cancer1051	logistic	cancer	19.0	myelofibrosis_or_myelodysplasia
cancer1052	logistic	cancer	432.0	hodgkins_lymphoma_/_hodgkins_disease
cancer1053	logistic	cancer	1429.0	non-hodgkins_lymphoma
cancer1055	logistic	cancer	596.0	chronic_lymphocytic
cancer1056	logistic	cancer	413.0	chronic_myeloid
cancer1059	logistic	cancer	4099.0	malignant_melanoma
cancer1060	logistic	cancer	16791.0	non-melanoma_skin_cancer
cancer1063	logistic	cancer	208.0	primary_bone_cancer
cancer1064	logistic	cancer	181.0	mesothelioma
cancer1065	logistic	cancer	513.0	thyroid_cancer
cancer1066	logistic	cancer	24.0	parathyroid_cancer
cancer1067	logistic	cancer	55.0	adrenal_cancer
cancer1068	logistic	cancer	236.0	sarcoma/fibrosarcoma
cancer1074	logistic	cancer	288.0	acute_myeloid_leukaemia
cancer1075	logistic	cancer	12.0	retinoblastoma
cancer1076	logistic	cancer	10.0	kaposis_sarcoma
cancer1077	logistic	cancer	197.0	mouth_cancer
cancer1079	logistic	cancer	79.0	oropharynx_/_oropharyngeal_cancer
cancer1080	logistic	cancer	15.0	trachea_cancer
cancer1081	logistic	cancer	26.0	thymus_cancer_/_malignant_thymoma
cancer1082	logistic	cancer	51.0	heart_/_mediastinum_cancer
cancer1084	logistic	cancer	2392.0	respiratory_/_intrathoracic_cancer
cancer1085	logistic	cancer	1780.0	bone_metastases_/_bony_secondaries
cancer1086	logistic	cancer	99.0	appendix_cancer
cancer1087	logistic	cancer	44.0	fallopian_tube_cancer
cancer1088	logistic	cancer	16.0	malignant_insulinoma
