GBE_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P	u95_BETA	l95_BETA	OR	CI	GBE_NAME
HC754	-0.00433949264047555	0.0341314149770701	-0.127140718994243	0.898829023853122	10970.6776527783	DPA1	1.0	0.06255808071458184	-0.07123706599553294	0.995669909352836	1.0 [0.93, 1.06]	TTE_mental_and_behavioural_disorders_associated_with_the_puerperium,_not_elsewhere_classified
HC77	-0.00953294914228863	0.0163953992132793	-0.581440501587026	0.5609436073363311	41977.1901383429	C	1.0	0.02260203331573879	-0.04166793160031605	0.9905123453730154	0.99 [0.96, 1.02]	allergy_or_anaphylactic_reaction_to_drug
HC77	-0.00149442251064434	0.0161999419345881	-0.0922486337715592	0.9265004985812428	41973.959931901096	A	1.0	0.030257463681148337	-0.03324630870243702	0.998506693582635	1.0 [0.97, 1.03]	allergy_or_anaphylactic_reaction_to_drug
HC76	-0.0182465511403015	0.0263068324850745	-0.693605022598365	0.487929943079995	18802.7723236098	DPA1	1.0	0.03331484053044452	-0.06980794281104752	0.9819189092848996	0.98 [0.93, 1.03]	fracture_foot
HC76	-0.0105564205016464	0.0272866913976093	-0.386870667015764	0.698851957846805	18801.7582306129	DPB1	1.0	0.04292549463766783	-0.06403833564096063	0.9894991029571792	0.99 [0.94, 1.04]	fracture_foot
HC76	0.0182275525432389	0.0259992981484398	0.7010786383221189	0.483253940701788	18801.6210048545	DQA1	1.0	0.06918617691418091	-0.03273107182770311	1.0183946883268233	1.02 [0.97, 1.07]	fracture_foot
HC76	0.0169657071862357	0.0258153286884355	0.6571950871125589	0.511055484153403	18801.7663429963	DQB1	1.0	0.06756375141556928	-0.033632337043097885	1.0171104421482042	1.02 [0.97, 1.07]	fracture_foot
HC76	0.00671871779337356	0.0262275873102683	0.256169876164825	0.7978196680446898	18802.9805793775	DRB1	1.0	0.05812478892149943	-0.04468735333475231	1.0067413390112487	1.01 [0.96, 1.06]	fracture_foot
HC76	0.007091054062630009	0.0265212826751866	0.267372213835812	0.789182591057019	18801.4594505268	DRB3	1.0	0.05907276810599575	-0.04489065998073573	1.0071162551186235	1.01 [0.96, 1.06]	fracture_foot
HC76	0.0202680920800719	0.027318431887016003	0.741920040062953	0.4581357831549221	18802.5146617418	DRB4	1.0	0.07381221857862326	-0.03327603441847947	1.020474884592023	1.02 [0.97, 1.08]	fracture_foot
HC76	0.00206250261735742	0.026732183652461	0.0771542887843186	0.938500805463062	18801.6065988696	DRB5	1.0	0.05445758257618098	-0.050332577341466136	1.002064631038921	1.0 [0.95, 1.06]	fracture_foot
HC76	0.00306451643663281	0.0262108571393923	0.116917826087692	0.9069251718613808	18802.408242324298	C	1.0	0.054437796429841714	-0.048308763556576095	1.0030692168674173	1.0 [0.95, 1.06]	fracture_foot
HC76	-0.0148529404951476	0.0269398256376989	-0.551337662496329	0.581402225004909	18802.9855300479	B	1.0	0.037949117754742245	-0.06765499874503744	0.9852568203299078	0.99 [0.93, 1.04]	fracture_foot
HC77	-0.0186859322347716	0.0166916626722765	-1.11947698690362	0.26293670327397195	41975.1048102356	B	1.0	0.014029726602890341	-0.05140159107243354	0.9814875674485205	0.98 [0.95, 1.01]	allergy_or_anaphylactic_reaction_to_drug
HC751	-0.0503232543563465	0.0420599662095763	-1.19646445043717	0.231515363357603	8335.167193481751	DRB4	1.0	0.03211427941442304	-0.13276078812711603	0.9509219851385928	0.95 [0.88, 1.03]	TTE_eating_disorders
HC751	0.0363220899499394	0.0420976729742527	0.8628051714914091	0.388244595329416	8334.98514848025	DRB5	1.0	0.11883352897947469	-0.0461893490795959	1.0369897966987403	1.04 [0.95, 1.13]	TTE_eating_disorders
HC751	0.0541139884593416	0.0378296188285883	1.43046613037631	0.152583279995972	8332.79157881786	C	1.0	0.12826004136337465	-0.02003206444469146	1.0556049220761494	1.06 [0.98, 1.14]	TTE_eating_disorders
HC746	0.00523106181078454	0.0430322425807281	0.121561450137559	0.903246345335013	8318.81041153708	DRB3	1.0	0.08957425726901162	-0.07911213364744253	1.0052447677029868	1.01 [0.92, 1.09]	TTE_obsessive-compulsive_disorder
HC746	0.0605140195201338	0.0440864415049457	1.37262200019807	0.16986988888631002	8320.76386072453	DRB4	1.0	0.1469234448698274	-0.02589540582955978	1.0623824915586517	1.06 [0.97, 1.16]	TTE_obsessive-compulsive_disorder
HC746	0.00909699272801311	0.0431224565744418	0.21095720074085	0.8329206686015519	8321.90893679993	DRB5	1.0	0.09361700761391904	-0.07542302215789283	1.009138496122923	1.01 [0.93, 1.1]	TTE_obsessive-compulsive_disorder
HC746	-0.0331146199171986	0.0441649390701172	-0.7497943077567729	0.453378597576919	8322.675311207142	C	1.0	0.05344866066023111	-0.11967790049462831	0.9674276667548306	0.97 [0.89, 1.05]	TTE_obsessive-compulsive_disorder
HC746	-0.0181384232721926	0.0436909055745118	-0.41515329182771693	0.678029689118227	8323.054083529541	B	1.0	0.06749575165385052	-0.10377259819823573	0.9820250878235424	0.98 [0.9, 1.07]	TTE_obsessive-compulsive_disorder
HC746	-0.0470354511140452	0.0443989416727958	-1.05938225871868	0.2894257261060461	8322.060359006171	A	1.0	0.03998647456463456	-0.13405737679272497	0.9540535747287627	0.95 [0.87, 1.04]	TTE_obsessive-compulsive_disorder
HC745	0.0179268204539267	0.00837288532597623	2.14105648841387	0.0322694829798301	124825.016471248	DPA1	1.0	0.03433767569284012	0.0015159652150132895	1.018088470411543	1.02 [1.0, 1.03]	TTE_other_anxiety_disorders
HC745	-0.000415412140083721	0.00857742758707704	-0.0484308536407338	0.961372870498549	124831.110112605	DPB1	1.0	0.01639634593058728	-0.01722717021075472	0.9995846741315928	1.0 [0.98, 1.02]	TTE_other_anxiety_disorders
HC745	-0.00637087109629775	0.008316633842649709	-0.766039628151763	0.44365272321444	124829.13082737301	DQA1	1.0	0.00992973123529568	-0.022671473427891182	0.993649379874701	0.99 [0.98, 1.01]	TTE_other_anxiety_disorders
HC745	-0.00816981992955881	0.00840370444332278	-0.9721688791721128	0.330966540051846	124829.929589513	DQB1	1.0	0.008301440779353835	-0.024641080638471455	0.9918634623508624	0.99 [0.98, 1.01]	TTE_other_anxiety_disorders
HC745	0.00195803527211015	0.008267686890673859	0.23682987732867106	0.8127887720629691	124829.408569269	DRB1	1.0	0.018162701577830915	-0.014246631033610613	1.0019599534749388	1.0 [0.99, 1.02]	TTE_other_anxiety_disorders
HC746	0.00400715759121866	0.0417796563123168	0.0959116935109239	0.9235907073197892	8321.60204120719	DRB1	1.0	0.08589528396335959	-0.07788096878092228	1.0040151969819808	1.0 [0.93, 1.09]	TTE_obsessive-compulsive_disorder
HC745	0.0022064403487862	0.00835088426174063	0.26421637273731	0.7916131956041209	124830.60006225301	DRB3	1.0	0.018574173501797832	-0.014161292804225433	1.0022088763295784	1.0 [0.99, 1.02]	TTE_other_anxiety_disorders
HC745	0.0034659382815153	0.00841920372326343	0.411670556437354	0.6805809087596241	124831.26381092	DRB5	1.0	0.01996757757911162	-0.013035701016081022	1.003471951590847	1.0 [0.99, 1.02]	TTE_other_anxiety_disorders
HC745	0.00301217782289139	0.00822267029659516	0.366325988303176	0.7141218394963179	124831.383227504	C	1.0	0.0191286116042179	-0.013104255958435123	1.003016718988965	1.0 [0.99, 1.02]	TTE_other_anxiety_disorders
HC745	-0.0117634869035546	0.00841252633471733	-1.39832987565321	0.162014030354047	124827.94141408	B	1.0	0.004725064712491369	-0.028252038519600568	0.988305432400026	0.99 [0.97, 1.0]	TTE_other_anxiety_disorders
HC745	-0.0078220774741604	0.008327671350636879	-0.9392874844373128	0.3475831626436069	124829.405404053	A	1.0	0.008500158373087882	-0.024144313321408685	0.9922084353640853	0.99 [0.98, 1.01]	TTE_other_anxiety_disorders
HC744	0.0285246947984295	0.0225778363021433	1.2633936404136998	0.20644774851546305	24755.703549782906	DPA1	1.0	0.07277725395063037	-0.015727864353771367	1.0289354198735778	1.03 [0.98, 1.08]	TTE_phobic_anxiety_disorders
HC744	-0.0161800888291467	0.0232845619988001	-0.694884826692486	0.487127482367	24758.3422168948	DPB1	1.0	0.029457652688501496	-0.0618178303467949	0.9839501056761291	0.98 [0.94, 1.03]	TTE_phobic_anxiety_disorders
HC744	0.0177380456117701	0.0218813798043587	0.8106456617620028	0.417569186571759	24758.1522055595	DQA1	1.0	0.06062555002831315	-0.02514945880477295	1.0178962990603686	1.02 [0.98, 1.06]	TTE_phobic_anxiety_disorders
HC744	0.0056627500515465294	0.0222333915669156	0.25469573701805304	0.798958109057073	24758.6436542382	DQB1	1.0	0.049240197522701104	-0.03791469741960804	1.0056788137278336	1.01 [0.96, 1.05]	TTE_phobic_anxiety_disorders
HC744	0.0263418844517614	0.0216516518214728	1.2166223930147	0.22374791873959304	24756.6040616067	DRB1	1.0	0.06877912202184809	-0.01609535311832529	1.0266918984746871	1.03 [0.98, 1.07]	TTE_phobic_anxiety_disorders
HC744	0.0161337970223131	0.0224960016931402	0.717185091039212	0.473259897310604	24755.141395929102	DRB3	1.0	0.06022596034086789	-0.02795836629624169	1.0162646494940812	1.02 [0.97, 1.06]	TTE_phobic_anxiety_disorders
HC744	0.0251906801552354	0.0230826324928908	1.09132613721567	0.275129400757347	24756.1639761617	DRB4	1.0	0.07043263984130137	-0.020051279530830565	1.0255106464116366	1.03 [0.98, 1.07]	TTE_phobic_anxiety_disorders
HC745	0.009348645400659559	0.00857035840920235	1.0908114870227	0.275355840869845	124825.39566648	DRB4	1.0	0.026146547882696165	-0.0074492570813770465	1.0093924804791234	1.01 [0.99, 1.03]	TTE_other_anxiety_disorders
HC746	-0.00961594948810545	0.0425923344486344	-0.225767138913274	0.8213825365676249	8321.11449634339	DQB1	1.0	0.07386502603121797	-0.09309692500742889	0.9904301359175673	0.99 [0.91, 1.08]	TTE_obsessive-compulsive_disorder
HC746	0.00021747280967757802	0.0421584539200003	0.00515846264405837	0.9958841605524028	8323.00334730683	DQA1	1.0	0.08284804249287815	-0.08241309687352301	1.0002174964586033	1.0 [0.92, 1.09]	TTE_obsessive-compulsive_disorder
HC746	-0.0167124882853115	0.0446634472467649	-0.37418715561688093	0.70826507938008	8322.90852414896	DPB1	1.0	0.0708278683183477	-0.10425284488897071	0.9834263906001551	0.98 [0.9, 1.07]	TTE_obsessive-compulsive_disorder
HC751	0.0215202883046757	0.0396810926753264	0.542331041152426	0.58759047533271	8334.609796365841	B	1.0	0.09929522994831544	-0.05625465333896404	1.0217535197738115	1.02 [0.95, 1.1]	TTE_eating_disorders
HC751	0.0524674871926053	0.038450239741597	1.3645555280073798	0.17239279043477498	8334.340588791709	A	1.0	0.12782995708613543	-0.022894982700924826	1.0538682973045488	1.05 [0.98, 1.14]	TTE_eating_disorders
HC749	0.0172728529463811	0.022727142815214	0.7600098739564509	0.447248682791106	24518.633515343397	DPA1	1.0	0.06181805286420054	-0.02727234697143834	1.0174228912893677	1.02 [0.97, 1.06]	TTE_somatoform_disorders
HC749	0.0135748911828383	0.0232823380095	0.5830553262004571	0.5598560560842679	24517.8493829601	DPB1	1.0	0.0592082736814583	-0.0320584913157817	1.0136674483618167	1.01 [0.97, 1.06]	TTE_somatoform_disorders
HC749	0.0358307332128977	0.0217368182740042	1.64838904945665	0.0992728616844484	24515.7414561507	DQA1	1.0	0.07843489702994594	-0.006773430604150525	1.03648038993636	1.04 [0.99, 1.08]	TTE_somatoform_disorders
HC749	0.016043589453754	0.0221780442346401	0.723399650754388	0.469434385735649	24518.922017964	DQB1	1.0	0.0595125561536486	-0.0274253772461406	1.0161729788657923	1.02 [0.97, 1.06]	TTE_somatoform_disorders
HC749	0.0277325457912322	0.0217082168699352	1.27751376160427	0.20142092508342496	24517.8122431811	DRB1	1.0	0.0702806508563052	-0.014815559273840793	1.0281206724455425	1.03 [0.99, 1.07]	TTE_somatoform_disorders
HC749	0.007849347383885359	0.0227181386556368	0.34551014512528194	0.729710884641261	24516.533890773106	DRB3	1.0	0.05237689914893349	-0.03667820438116277	1.0078802342721447	1.01 [0.96, 1.05]	TTE_somatoform_disorders
HC749	0.0152905496548747	0.0232048959546186	0.658936359153607	0.509936636547886	24519.024710450096	DRB4	1.0	0.06077214572592715	-0.030191046416177755	1.0154080482179186	1.02 [0.97, 1.06]	TTE_somatoform_disorders
HC749	-0.00901117892942304	0.0226756704976548	-0.397394155571056	0.6910768246243821	24518.7281941422	DRB5	1.0	0.03543313524598037	-0.05345549310482645	0.9910293000643582	0.99 [0.95, 1.04]	TTE_somatoform_disorders
HC749	-0.0150866016246321	0.0228774359657724	-0.6594533429009979	0.509604697569201	24518.982109881093	C	1.0	0.029753172868281802	-0.059926376117546004	0.9850266310026335	0.99 [0.94, 1.03]	TTE_somatoform_disorders
HC749	-0.0198820799481543	0.0232691417073357	-0.8544397639680171	0.39286137149127	24518.5420496031	B	1.0	0.025725437798223675	-0.06548959769453228	0.9803142652002979	0.98 [0.94, 1.03]	TTE_somatoform_disorders
HC749	0.00182565743385525	0.0224020683638779	0.0814950389491276	0.935048270102488	24519.3596775014	A	1.0	0.045733711427055936	-0.04208239655934543	1.0018273249610115	1.0 [0.96, 1.05]	TTE_somatoform_disorders
HC747	-0.00291881680810491	0.0104321927112828	-0.279789387416905	0.7796390942759142	86105.3779731659	DPA1	1.0	0.017528280906009375	-0.023365914522219196	0.9970854387962247	1.0 [0.98, 1.02]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.0023788921481244607	0.0107531923458472	0.221226596866665	0.824916000962732	86104.2149957115	DPB1	1.0	0.023455149145984972	-0.01869736484973605	1.0023817239571282	1.0 [0.98, 1.02]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.0051472397372026605	0.0103503448986695	0.497301277164619	0.6189766112579971	86105.2597790142	DQA1	1.0	0.02543391573859488	-0.015139436264189558	1.0051605095334972	1.01 [0.98, 1.03]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	-0.0182885442396676	0.0106833904502427	-1.71186706362979	0.0869211696345226	86100.56978343481	DQB1	1.0	0.0026509010428080945	-0.03922798952214329	0.9818776763323283	0.98 [0.96, 1.0]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.0031894674968872398	0.0103892907369259	0.306995691780109	0.758846651453695	86105.1016673671	DRB1	1.0	0.023552477341262004	-0.01717354234748752	1.003194559260243	1.0 [0.98, 1.02]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.00234534725151964	0.0104953730747229	0.223464876838745	0.823173716194843	86104.9572819014	DRB3	1.0	0.022916278477976525	-0.018225583974937246	1.0023480997298033	1.0 [0.98, 1.02]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.00519043355281033	0.0107305789968346	0.48370489181818	0.6285953210083779	86104.528336027	DRB4	1.0	0.026222368386606146	-0.015841501280985486	1.0052039271888824	1.01 [0.98, 1.03]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	-0.0033163074475727103	0.0105497308601662	-0.314349957504078	0.753255259159908	86105.1945500803	DRB5	1.0	0.017361165038353044	-0.023993779933498462	0.9966891854262735	1.0 [0.98, 1.02]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.010773097630554	0.0102458197223842	1.05146273528685	0.293046115736343	86104.3848974021	C	1.0	0.030854904286427034	-0.009308709025319033	1.0108313363962462	1.01 [0.99, 1.03]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.00460311725333847	0.0103296419427205	0.44562215020264	0.655870207666656	86101.5898450191	B	1.0	0.024849215461070648	-0.01564298095439371	1.004613727871956	1.0 [0.98, 1.03]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC747	0.009193794677018507	0.0103071793397554	0.891979694343486	0.372403816300985	86104.4329157297	A	1.0	0.029395866182939094	-0.011008276828902078	1.009236187424442	1.01 [0.99, 1.03]	TTE_reaction_to_severe_stress,_and_adjustment_disorders
HC746	0.0371633877952906	0.0430658005201614	0.862944316520773	0.388168083221545	8321.38890991769	DPA1	1.0	0.12157235681480695	-0.047245581224225744	1.0378625810646789	1.04 [0.95, 1.13]	TTE_obsessive-compulsive_disorder
HC744	0.0227134695807086	0.0216267560179191	1.0502485699607	0.293603844076239	24752.1629348862	C	1.0	0.06510191137583005	-0.01967497221441284	1.0229733845575109	1.02 [0.98, 1.07]	TTE_phobic_anxiety_disorders
HC713	-0.0217139802995611	0.0336312780949231	-0.645648382386009	0.518507096284492	11285.357378943101	DPA1	1.0	0.044203324766488174	-0.08763128536561038	0.9785200710475929	0.98 [0.92, 1.05]	TTE_unspecified_dementia
HC713	-0.0187216505471135	0.0354145940818983	-0.528642245731198	0.597053648451435	11286.1504312671	DPB1	1.0	0.050690953853407175	-0.08813425494763417	0.9814525109951091	0.98 [0.92, 1.05]	TTE_unspecified_dementia
HC713	0.0531257221694588	0.0321652820065039	1.65164795255694	0.0986063385640911	11283.425042748799	DQA1	1.0	0.11616967490220645	-0.00991823056328884	1.0545622186354224	1.05 [0.99, 1.12]	TTE_unspecified_dementia
HC678	-0.00415171459893135	0.0252294666468466	-0.164558159593527	0.869291765957014	20238.0339259114	DRB3	1.0	0.04529804002888799	-0.053601469226750686	0.9958568918534931	1.0 [0.95, 1.05]	TTE_deficiency_of_other_b_group_vitamins
HC678	8.865471180102579e-05	0.0259499431349035	0.00341637402980595	0.997274133210234	20237.457304132902	DRB4	1.0	0.05095054325621189	-0.050773233832609836	1.0000886586417461	1.0 [0.95, 1.05]	TTE_deficiency_of_other_b_group_vitamins
HC678	-0.0307233093794586	0.0248424368149152	-1.23672688023151	0.21618849584939104	20235.3418564671	DRB5	1.0	0.01796786677777519	-0.07941448553669239	0.9697438549877728	0.97 [0.92, 1.02]	TTE_deficiency_of_other_b_group_vitamins
HC678	0.014892558124758	0.0242548691841981	0.614002821934841	0.539213462444769	20235.925049986698	C	1.0	0.06243210172578627	-0.03264698547627028	1.0150040048233733	1.02 [0.97, 1.06]	TTE_deficiency_of_other_b_group_vitamins
HC196	-0.0310005334764478	0.0346866664285181	-0.893730550335051	0.371466075506727	12695.862949485801	DRB1	1.0	0.03698533272344768	-0.09898639967634329	0.9694750558837789	0.97 [0.91, 1.04]	labyrinthitis
HC678	0.00532220709993745	0.0248683461190977	0.21401532190555494	0.8305351088378109	20238.0439598044	A	1.0	0.05406416549336894	-0.04341975129349404	1.0053363952036527	1.01 [0.96, 1.06]	TTE_deficiency_of_other_b_group_vitamins
HC663	0.0457293605001245	0.0276880754473043	1.65159043239232	0.0986180717501788	15566.9798955665	DPA1	1.0	0.09999798837684093	-0.008539267376591927	1.0467910696054337	1.05 [0.99, 1.11]	TTE_ovarian_dysfunction
HC663	0.0309943778014645	0.0276764746278587	1.1198817124730902	0.262764172269357	15568.2709913381	DPB1	1.0	0.08524026807206754	-0.023251512469138546	1.0314797046865356	1.03 [0.98, 1.09]	TTE_ovarian_dysfunction
HC663	-0.0022318128238403697	0.027005121214508	-0.0826440587365842	0.93413456727326	15568.533273466	DQA1	1.0	0.050698224756595314	-0.055161850404276055	0.997770675818661	1.0 [0.95, 1.05]	TTE_ovarian_dysfunction
HC663	-0.0276775085458901	0.0283025106774782	-0.977917078145106	0.328115337771627	15568.707413157701	DQB1	1.0	0.02779541238196717	-0.08315042947374737	0.9727020043096061	0.97 [0.92, 1.03]	TTE_ovarian_dysfunction
HC663	-0.0278746337291675	0.028120215804999	-0.9912667072850871	0.321555365163584	15568.7349753337	DRB1	1.0	0.027240989248630533	-0.08299025670696553	0.9725102791462821	0.97 [0.92, 1.03]	TTE_ovarian_dysfunction
HC678	0.0032749001579869697	0.024659486154791	0.132804882365754	0.8943476929965329	20236.7843792666	DRB1	1.0	0.05160749302137733	-0.04505769270540339	1.0032802685021733	1.0 [0.96, 1.05]	TTE_deficiency_of_other_b_group_vitamins
HC663	-0.0705967200150289	0.0275268821428234	-2.5646464299421	0.0103280989558844	15560.5965880323	DRB3	1.0	-0.016644031015095033	-0.12454940901496275	0.9318376078196677	0.93 [0.88, 0.98]	TTE_ovarian_dysfunction
